Name,Points,Time,PointcloudTime,ReductionTime,Timestamp
Reference,100000,0.3706228820,0.3705352920,0.0000875900,2025-11-13 06:01:25
Reference,1000000,1.5978957090,1.5969978920,0.0008978170,2025-11-13 06:01:25
Reference,1000000,1.6068527740,1.6060300970,0.0008226770,2025-11-13 06:01:25
Reference,1000000,1.5874030920,1.5865166660,0.0008864260,2025-11-13 06:01:25
Reference,1000000,1.6108941530,1.6099985670,0.0008955860,2025-11-13 06:01:25
Reference,1000000,1.6055964840,1.6047701580,0.0008263260,2025-11-13 06:01:25
Reference,1000000,1.5901961220,1.5893318360,0.0008642860,2025-11-13 06:01:25
Reference,1000000,1.6015075650,1.6006598890,0.0008476760,2025-11-13 06:01:25
Reference,1000000,1.5864226950,1.5855473180,0.0008753770,2025-11-13 06:01:25
Reference,1000000,1.6063455200,1.6054479730,0.0008975470,2025-11-13 06:01:25
Reference,1000000,1.5994928390,1.5985848630,0.0009079760,2025-11-13 06:01:25
Reference,1000000,1.5855901490,1.5846892730,0.0009008760,2025-11-13 06:01:25
Reference,1000000,1.5884045590,1.5875178430,0.0008867160,2025-11-13 06:01:25
Reference,1000000,1.5882326090,1.5873346920,0.0008979170,2025-11-13 06:01:25
Reference,1000000,1.5848883140,1.5840003570,0.0008879570,2025-11-13 06:01:25
Reference,1000000,1.5971299420,1.5962401460,0.0008897960,2025-11-13 06:01:25
Reference,1000000,1.5836957260,1.5828054790,0.0008902470,2025-11-13 06:01:25
Reference,1000000,1.5906109750,1.5897850690,0.0008259060,2025-11-13 06:01:25
Reference,1000000,1.5931967540,1.5923125070,0.0008842470,2025-11-13 06:01:25
Reference,1000000,1.5846876920,1.5838511060,0.0008365860,2025-11-13 06:01:25
Reference,1000000,1.5978655080,1.5969780320,0.0008874760,2025-11-13 06:01:25
Reference,1000000,1.5841323080,1.5832488020,0.0008835060,2025-11-13 06:01:25
Reference,1000000,1.6058877860,1.6049992500,0.0008885360,2025-11-13 06:01:25
Reference,1000000,1.5856690290,1.5847776530,0.0008913760,2025-11-13 06:01:25
Reference,1000000,1.6039099220,1.6030150150,0.0008949070,2025-11-13 06:01:25
Reference,1000000,1.5982143510,1.5973368550,0.0008774960,2025-11-13 06:01:25
Reference,1000000,1.6007933790,1.5998919730,0.0009014060,2025-11-13 06:01:25
Reference,1000000,1.5888807230,1.5879807170,0.0009000060,2025-11-13 06:01:25
Reference,1000000,1.5948951160,1.5940050590,0.0008900570,2025-11-13 06:01:25
Reference,1000000,1.5932140440,1.5923267880,0.0008872560,2025-11-13 06:01:25
Reference,1000000,1.6101409780,1.6092397610,0.0009012170,2025-11-13 06:01:25
Reference,1000000,1.6135904030,1.6127124860,0.0008779170,2025-11-13 06:01:25
Reference,1000000,1.6146609700,1.6138240740,0.0008368960,2025-11-13 06:01:25
Reference,1000000,1.6026660130,1.6017991660,0.0008668470,2025-11-13 06:01:25
Reference,1000000,1.6119048100,1.6110149740,0.0008898360,2025-11-13 06:01:25
Reference,1000000,1.6025662830,1.6016797460,0.0008865370,2025-11-13 06:01:25
Reference,1000000,1.6002706960,1.5993877190,0.0008829770,2025-11-13 06:01:25
Reference,1000000,1.6242984200,1.6234625940,0.0008358260,2025-11-13 06:01:25
Reference,1000000,1.6194248750,1.6185427680,0.0008821070,2025-11-13 06:01:25
Reference,1000000,1.6001802550,1.5992987090,0.0008815460,2025-11-13 06:01:25
Reference,1000000,1.6152967350,1.6144034880,0.0008932470,2025-11-13 06:01:25
Reference,1000000,1.6003335850,1.5994374090,0.0008961760,2025-11-13 06:01:25
Reference,1000000,1.5983653720,1.5974642160,0.0009011560,2025-11-13 06:01:25
Reference,1000000,1.6244695620,1.6235615050,0.0009080570,2025-11-13 06:01:25
Reference,1000000,1.6064591710,1.6055553340,0.0009038370,2025-11-13 06:01:25
Reference,1000000,1.6233269630,1.6224268860,0.0009000770,2025-11-13 06:01:25
Reference,1000000,1.6067824490,1.6058901030,0.0008923460,2025-11-13 06:01:25
Reference,1000000,1.6257637970,1.6248746110,0.0008891860,2025-11-13 06:01:25
Reference,1000000,1.6177962230,1.6169217370,0.0008744860,2025-11-13 06:01:25
Reference,1000000,1.6123096530,1.6114338170,0.0008758360,2025-11-13 06:01:25
Reference,1000000,1.6275633840,1.6266782570,0.0008851270,2025-11-13 06:01:25
Reference,1000000,1.6312213300,1.6303346340,0.0008866960,2025-11-13 06:01:25
Reference,1000000,1.6208401450,1.6199490090,0.0008911360,2025-11-13 06:01:25
Reference,1000000,1.6182404160,1.6173465990,0.0008938170,2025-11-13 06:01:25
Reference,1000000,1.6203132910,1.6194220550,0.0008912360,2025-11-13 06:01:25
Reference,1000000,1.6372546540,1.6363640180,0.0008906360,2025-11-13 06:01:25
Reference,1000000,1.6227165480,1.6218328020,0.0008837460,2025-11-13 06:01:25
Reference,1000000,1.6311703700,1.6302850840,0.0008852860,2025-11-13 06:01:25
Reference,1000000,1.6208125850,1.6199248890,0.0008876960,2025-11-13 06:01:25
Reference,1000000,1.6259188820,1.6250317360,0.0008871460,2025-11-13 06:01:25
Reference,1000000,1.6464355510,1.6455472750,0.0008882760,2025-11-13 06:01:25
Reference,1000000,1.6268562790,1.6259640230,0.0008922560,2025-11-13 06:01:25
Reference,1000000,1.6341475520,1.6320753170,0.0020722350,2025-11-13 06:01:25
Reference,1000000,1.6271014310,1.6262149040,0.0008865270,2025-11-13 06:01:25
Reference,1000000,1.6208143150,1.6199102380,0.0009040770,2025-11-13 06:01:25
Reference,1000000,1.6453951930,1.6444925070,0.0009026860,2025-11-13 06:01:25
Reference,1000000,1.6383931920,1.6374914650,0.0009017270,2025-11-13 06:01:25
Reference,1000000,1.6367107310,1.6358229140,0.0008878170,2025-11-13 06:01:25
Reference,1000000,1.6402470210,1.6393548740,0.0008921470,2025-11-13 06:01:25
Reference,1000000,1.6472901390,1.6463891630,0.0009009760,2025-11-13 06:01:25
Reference,1000000,1.6470583590,1.6461654520,0.0008929070,2025-11-13 06:01:25
Reference,1000000,1.6196485920,1.6187571950,0.0008913970,2025-11-13 06:01:25
Reference,1000000,1.6418122400,1.6409161740,0.0008960660,2025-11-13 06:01:25
Reference,1000000,1.6506898340,1.6497848080,0.0009050260,2025-11-13 06:01:25
Reference,1000000,1.6356410660,1.6347430700,0.0008979960,2025-11-13 06:01:25
Reference,1000000,1.6234859790,1.6225949430,0.0008910360,2025-11-13 06:01:25
Reference,1000000,1.6511610780,1.6502715920,0.0008894860,2025-11-13 06:01:25
Reference,1000000,1.6867151530,1.6858886170,0.0008265360,2025-11-13 06:01:25
Reference,1000000,1.6324847630,1.6316243270,0.0008604360,2025-11-13 06:01:25
Reference,1000000,1.6455648170,1.6446851810,0.0008796360,2025-11-13 06:01:25
Reference,1000000,1.6586737510,1.6577849950,0.0008887560,2025-11-13 06:01:25
Reference,1000000,1.6597998500,1.6589150030,0.0008848470,2025-11-13 06:01:25
Reference,1000000,1.6620575350,1.6611758490,0.0008816860,2025-11-13 06:01:25
Reference,1000000,1.6380717240,1.6371921980,0.0008795260,2025-11-13 06:01:25
Reference,1000000,1.6581210380,1.6572430310,0.0008780070,2025-11-13 06:01:25
Reference,1000000,1.6510163860,1.6501318300,0.0008845560,2025-11-13 06:01:25
Reference,1000000,1.6641265110,1.6632498340,0.0008766770,2025-11-13 06:01:25
Reference,1000000,1.6719196060,1.6710279500,0.0008916560,2025-11-13 06:01:25
Reference,1000000,1.6571596810,1.6562863350,0.0008733460,2025-11-13 06:01:25
Reference,1000000,1.6679956290,1.6671225320,0.0008730970,2025-11-13 06:01:25
Reference,1000000,1.6785789040,1.6776983170,0.0008805870,2025-11-13 06:01:25
Reference,1000000,1.6667884300,1.6659047630,0.0008836670,2025-11-13 06:01:25
Reference,1000000,1.6609421180,1.6600640910,0.0008780270,2025-11-13 06:01:25
Reference,1000000,1.6595690980,1.6586984110,0.0008706870,2025-11-13 06:01:25
Reference,1000000,1.6786409840,1.6777645480,0.0008764360,2025-11-13 06:01:25
Reference,1000000,1.7015540690,1.7007248530,0.0008292160,2025-11-13 06:01:25
Reference,1000000,1.6733623270,1.6724898110,0.0008725160,2025-11-13 06:01:25
Reference,1000000,1.6542333600,1.6533201430,0.0009132170,2025-11-13 06:01:25
Reference,1000000,1.6692676970,1.6683800110,0.0008876860,2025-11-13 06:01:25
Reference,1000000,1.6697310010,1.6689070350,0.0008239660,2025-11-13 06:01:25
Reference,1000000,1.6474395700,1.6465722440,0.0008673260,2025-11-13 06:01:25
Reference,1000000,1.6611226980,1.6602380020,0.0008846960,2025-11-13 06:01:25
Reference,1000000,1.6671308130,1.6662364460,0.0008943670,2025-11-13 06:01:25
Reference,1000000,1.6510248070,1.6501303300,0.0008944770,2025-11-13 06:01:25
Reference,1000000,1.6603130530,1.6594079770,0.0009050760,2025-11-13 06:01:25
Reference,1000000,1.6405873820,1.6396925360,0.0008948460,2025-11-13 06:01:25
Reference,1000000,1.6595447980,1.6586574110,0.0008873870,2025-11-13 06:01:25
Reference,1000000,1.6372207280,1.6363305010,0.0008902270,2025-11-13 06:01:25
Reference,1000000,1.6599852100,1.6591616440,0.0008235660,2025-11-13 06:01:25
Reference,1000000,1.6352051930,1.6343283270,0.0008768660,2025-11-13 06:01:25
Reference,1000000,1.6349736720,1.6340862550,0.0008874170,2025-11-13 06:01:25
Reference,1000000,1.6315462060,1.6306576500,0.0008885560,2025-11-13 06:01:25
Reference,1000000,1.6301541270,1.6292683900,0.0008857370,2025-11-13 06:01:25
Reference,1000000,1.6533868230,1.6525146170,0.0008722060,2025-11-13 06:01:25
Reference,1000000,1.6290219290,1.6281335520,0.0008883770,2025-11-13 06:01:25
Reference,1000000,1.6305019190,1.6296150530,0.0008868660,2025-11-13 06:01:25
Reference,1000000,1.6264761100,1.6255862240,0.0008898860,2025-11-13 06:01:25
Reference,1000000,1.6221958200,1.6213066740,0.0008891460,2025-11-13 06:01:25
Reference,1000000,1.6450332940,1.6441445170,0.0008887770,2025-11-13 06:01:25
Reference,1000000,1.6228366540,1.6219487870,0.0008878670,2025-11-13 06:01:25
Reference,1000000,1.6270892750,1.6261977580,0.0008915170,2025-11-13 06:01:25
Reference,1000000,1.6382280750,1.6373363980,0.0008916770,2025-11-13 06:01:25
Reference,1000000,1.6212579530,1.6203713060,0.0008866470,2025-11-13 06:01:25
Reference,1000000,1.6345173280,1.6336202720,0.0008970560,2025-11-13 06:01:25
Reference,1000000,1.6337405220,1.6328479660,0.0008925560,2025-11-13 06:01:25
Reference,1000000,1.6154118810,1.6145258350,0.0008860460,2025-11-13 06:01:25
Reference,1000000,1.6079022980,1.6070122410,0.0008900570,2025-11-13 06:01:25
Reference,1000000,1.6270879940,1.6261957780,0.0008922160,2025-11-13 06:01:25
Reference,1000000,1.6279750520,1.6270828860,0.0008921660,2025-11-13 06:01:25
Reference,1000000,1.6094896590,1.6085951220,0.0008945370,2025-11-13 06:01:25
Reference,1000000,1.6153676210,1.6144738650,0.0008937560,2025-11-13 06:01:25
Reference,1000000,1.6083994210,1.6075130240,0.0008863970,2025-11-13 06:01:25
Reference,1000000,1.6295070520,1.6286211960,0.0008858560,2025-11-13 06:01:25
Reference,1000000,1.6255531730,1.6246654470,0.0008877260,2025-11-13 06:01:25
Reference,1000000,1.6047962650,1.6039137890,0.0008824760,2025-11-13 06:01:25
Reference,1000000,1.6130669750,1.6121755280,0.0008914470,2025-11-13 06:01:25
Reference,1000000,1.6119542060,1.6111094300,0.0008447760,2025-11-13 06:01:25
Reference,1000000,1.6006892950,1.5998155490,0.0008737460,2025-11-13 06:01:25
Reference,1000000,1.6247674480,1.6238718520,0.0008955960,2025-11-13 06:01:25
Reference,1000000,1.6045125830,1.6036272570,0.0008853260,2025-11-13 06:01:25
Reference,1000000,1.6141935730,1.6133013960,0.0008921770,2025-11-13 06:01:25
Reference,1000000,1.6235747590,1.6226789330,0.0008958260,2025-11-13 06:01:25
Reference,1000000,1.6197942820,1.6189315160,0.0008627660,2025-11-13 06:01:25
Reference,1000000,1.6246235280,1.6237416110,0.0008819170,2025-11-13 06:01:25
Reference,1000000,1.6209853410,1.6201020650,0.0008832760,2025-11-13 06:01:25
Reference,1000000,1.6266182110,1.6257326050,0.0008856060,2025-11-13 06:01:25
Reference,1000000,1.6624227310,1.6615967450,0.0008259860,2025-11-13 06:01:25
Reference,1000000,1.6087787430,1.6078803070,0.0008984360,2025-11-13 06:01:25
Reference,1000000,1.6101736940,1.6092771170,0.0008965770,2025-11-13 06:01:25
Reference,1000000,1.6102069240,1.6092976670,0.0009092570,2025-11-13 06:01:25
Reference,1000000,1.6332716690,1.6324428730,0.0008287960,2025-11-13 06:01:25
Reference,1000000,1.6125950310,1.6117201650,0.0008748660,2025-11-13 06:01:25
Reference,1000000,1.6124901300,1.6115912130,0.0008989170,2025-11-13 06:01:25
Reference,1000000,1.6126599710,1.6117718450,0.0008881260,2025-11-13 06:01:25
Reference,1000000,1.6360934400,1.6352154530,0.0008779870,2025-11-13 06:01:25
Reference,1000000,1.6332164780,1.6323305920,0.0008858860,2025-11-13 06:01:25
Reference,1000000,1.6207236690,1.6198514530,0.0008722160,2025-11-13 06:01:25
Reference,1000000,1.6275667780,1.6266818920,0.0008848860,2025-11-13 06:01:25
Reference,1000000,1.6423491840,1.6414662880,0.0008828960,2025-11-13 06:01:25
Reference,1000000,1.6287198060,1.6278417700,0.0008780360,2025-11-13 06:01:25
Reference,1000000,1.6454480760,1.6445653300,0.0008827460,2025-11-13 06:01:25
Reference,1000000,1.6507044450,1.6498136880,0.0008907570,2025-11-13 06:01:25
Reference,1000000,1.6417251900,1.6408266040,0.0008985860,2025-11-13 06:01:25
Reference,1000000,1.6382311950,1.6373491490,0.0008820460,2025-11-13 06:01:25
Reference,1000000,1.6419262410,1.6410382250,0.0008880160,2025-11-13 06:01:25
Reference,1000000,1.6632199730,1.6623357570,0.0008842160,2025-11-13 06:01:25
Reference,1000000,1.6489054410,1.6480134350,0.0008920060,2025-11-13 06:01:25
Reference,1000000,1.6585310710,1.6576469340,0.0008841370,2025-11-13 06:01:25
Reference,1000000,1.6735370680,1.6726500510,0.0008870170,2025-11-13 06:01:25
Reference,1000000,1.6611013690,1.6602081020,0.0008932670,2025-11-13 06:01:25
Reference,1000000,1.6586096510,1.6577181550,0.0008914960,2025-11-13 06:01:25
Reference,1000000,1.6666466390,1.6657528620,0.0008937770,2025-11-13 06:01:25
Reference,1000000,1.6837229010,1.6828303050,0.0008925960,2025-11-13 06:01:25
Reference,1000000,1.6855226940,1.6846196880,0.0009030060,2025-11-13 06:01:25
Reference,1000000,1.6840997340,1.6832116570,0.0008880770,2025-11-13 06:01:25
Reference,1000000,1.6947892400,1.6938999740,0.0008892660,2025-11-13 06:01:25
Reference,1000000,1.6893789020,1.6884803460,0.0008985560,2025-11-13 06:01:25
Reference,1000000,1.7118164030,1.7109165070,0.0008998960,2025-11-13 06:01:25
Reference,1000000,1.7015169090,1.7006155130,0.0009013960,2025-11-13 06:01:25
Reference,1000000,1.7120851350,1.7111958690,0.0008892660,2025-11-13 06:01:25
Reference,1000000,1.7084116290,1.7075158820,0.0008957470,2025-11-13 06:01:25
Reference,1000000,1.7360900170,1.7351936400,0.0008963770,2025-11-13 06:01:25
Reference,1000000,1.7344147050,1.7335184690,0.0008962360,2025-11-13 06:01:25
Reference,1000000,1.7252737090,1.7243837620,0.0008899470,2025-11-13 06:01:25
Reference,1000000,1.7516095580,1.7507164620,0.0008930960,2025-11-13 06:01:25
Reference,1000000,1.7393538500,1.7384703840,0.0008834660,2025-11-13 06:01:25
Reference,1000000,1.7605716530,1.7596970460,0.0008746070,2025-11-13 06:01:25
Reference,1000000,1.7521642620,1.7512869160,0.0008773460,2025-11-13 06:01:25
Reference,1000000,1.7676276430,1.7667417770,0.0008858660,2025-11-13 06:01:25
Reference,1000000,1.7662490840,1.7653567270,0.0008923570,2025-11-13 06:01:25
Reference,1000000,1.7748739850,1.7739776380,0.0008963470,2025-11-13 06:01:25
Reference,1000000,1.7767149490,1.7758262830,0.0008886660,2025-11-13 06:01:25
Reference,1000000,1.7880436500,1.7871519930,0.0008916570,2025-11-13 06:01:25
Reference,1000000,1.8127282060,1.8118396000,0.0008886060,2025-11-13 06:01:25
Reference,1000000,1.8007603210,1.7998559140,0.0009044070,2025-11-13 06:01:25
Reference,1000000,1.8273884820,1.8265004550,0.0008880270,2025-11-13 06:01:25
Reference,1000000,1.8134540420,1.8125600950,0.0008939470,2025-11-13 06:01:25
Reference,1000000,1.8293888060,1.8285067000,0.0008821060,2025-11-13 06:01:25
Reference,1000000,1.8511599330,1.8502732770,0.0008866560,2025-11-13 06:01:25
Reference,1000000,1.8607468820,1.8598526850,0.0008941970,2025-11-13 06:01:25
Reference,1000000,1.8459552650,1.8450662890,0.0008889760,2025-11-13 06:01:25
Reference,1000000,1.8773087400,1.8764225540,0.0008861860,2025-11-13 06:01:25
Reference,1000000,1.8866555080,1.8857638910,0.0008916170,2025-11-13 06:01:25
Reference,1000000,1.8925993800,1.8917080530,0.0008913270,2025-11-13 06:01:25
Reference,1000000,1.8813765190,1.8804824530,0.0008940660,2025-11-13 06:01:25
Reference,1000000,1.9038927310,1.9030029150,0.0008898160,2025-11-13 06:01:25
Reference,1000000,1.9404715240,1.9395875570,0.0008839670,2025-11-13 06:01:25
Reference,1000000,1.9477582450,1.9468614290,0.0008968160,2025-11-13 06:01:25
Reference,1000000,1.9635933490,1.9626939230,0.0008994260,2025-11-13 06:01:25
Reference,1000000,1.9621207690,1.9612284930,0.0008922760,2025-11-13 06:01:25
Reference,1000000,2.0060704140,2.0051855280,0.0008848860,2025-11-13 06:01:25
Reference,1000000,2.0215141550,2.0206145480,0.0008996070,2025-11-13 06:01:25
Reference,1000000,2.0422574730,2.0413648570,0.0008926160,2025-11-13 06:01:25
Reference,1000000,2.0298045050,2.0289176980,0.0008868070,2025-11-13 06:01:25
Reference,1000000,2.0848734190,2.0840481030,0.0008253160,2025-11-13 06:01:25
Reference,1000000,2.0666848890,2.0658090230,0.0008758660,2025-11-13 06:01:25
Reference,1000000,2.1154478090,2.1145586530,0.0008891560,2025-11-13 06:01:25
Reference,1000000,2.1220790470,2.1211825800,0.0008964670,2025-11-13 06:01:25
Reference,1000000,2.1683569090,2.1674711520,0.0008857570,2025-11-13 06:01:25
Reference,1000000,2.1719153340,2.1710258380,0.0008894960,2025-11-13 06:01:25
Reference,1000000,2.2019171200,2.2010234830,0.0008936370,2025-11-13 06:01:25
Reference,1000000,2.2328794510,2.2319833850,0.0008960660,2025-11-13 06:01:25
Reference,1000000,2.2405103860,2.2396122000,0.0008981860,2025-11-13 06:01:25
Reference,1000000,2.3072475750,2.3063553890,0.0008921860,2025-11-13 06:01:25
Reference,1000000,2.3101439160,2.3092520500,0.0008918660,2025-11-13 06:01:25
Reference,1000000,2.3799922480,2.3790983110,0.0008939370,2025-11-13 06:01:25
Reference,1000000,2.3771781570,2.3762877100,0.0008904470,2025-11-13 06:01:25
Reference,1000000,2.3957720400,2.3948774340,0.0008946060,2025-11-13 06:01:25
Reference,1000000,2.4726437820,2.4717578760,0.0008859060,2025-11-13 06:01:25
Reference,1000000,2.4834136200,2.4825211730,0.0008924470,2025-11-13 06:01:25
Reference,1000000,2.5697516480,2.5688621920,0.0008894560,2025-11-13 06:01:25
Reference,1000000,2.6179866350,2.6170926990,0.0008939360,2025-11-13 06:01:25
Reference,1000000,2.6277884250,2.6268886180,0.0008998070,2025-11-13 06:01:25
Reference,1000000,2.7164520020,2.7155675960,0.0008844060,2025-11-13 06:01:25
Reference,1000000,2.7708547020,2.7699639160,0.0008907860,2025-11-13 06:01:25
Reference,1000000,2.7852130840,2.7843139580,0.0008991260,2025-11-13 06:01:25
Reference,1000000,2.8194832600,2.8186217040,0.0008615560,2025-11-13 06:01:25
Reference,1000000,2.8902732590,2.8893958430,0.0008774160,2025-11-13 06:01:25
Reference,1000000,2.9080199760,2.9071284300,0.0008915460,2025-11-13 06:01:25
Reference,1000000,2.9720594250,2.9711599190,0.0008995060,2025-11-13 06:01:25
Reference,1000000,3.0360181140,3.0351250180,0.0008930960,2025-11-13 06:01:25
Reference,1000000,3.0504471590,3.0496255120,0.0008216470,2025-11-13 06:01:25
Reference,1000000,3.1195334440,3.1186615570,0.0008718870,2025-11-13 06:01:25
Reference,1000000,3.0962796070,3.0953853600,0.0008942470,2025-11-13 06:01:25
Reference,1000000,3.1828492480,3.1819552120,0.0008940360,2025-11-13 06:01:25
Reference,1000000,3.2212602430,3.2203684970,0.0008917460,2025-11-13 06:01:25
Reference,1000000,3.2366126640,3.2357187270,0.0008939370,2025-11-13 06:01:25
Reference,1000000,3.2511054070,3.2502159110,0.0008894960,2025-11-13 06:01:25
Reference,1000000,3.2675405560,3.2666480600,0.0008924960,2025-11-13 06:01:25
Reference,1000000,3.3328336440,3.3319488580,0.0008847860,2025-11-13 06:01:25
Reference,1000000,3.3796383500,3.3787449040,0.0008934460,2025-11-13 06:01:25
Reference,1000000,3.4088988300,3.4080090540,0.0008897760,2025-11-13 06:01:25
Reference,1000000,3.4129733190,3.4120816820,0.0008916370,2025-11-13 06:01:25
Reference,1000000,3.4554971640,3.4546083280,0.0008888360,2025-11-13 06:01:25
Reference,1000000,3.4940371400,3.4931498940,0.0008872460,2025-11-13 06:01:25
Reference,1000000,3.4835703350,3.4826758980,0.0008944370,2025-11-13 06:01:25
Reference,1000000,3.4857200810,3.4848431640,0.0008769170,2025-11-13 06:01:25
Reference,1000000,3.5607049890,3.5598144820,0.0008905070,2025-11-13 06:01:25
Reference,1000000,3.5665534400,3.5656608640,0.0008925760,2025-11-13 06:01:25
Reference,1000000,3.5877733740,3.5868815780,0.0008917960,2025-11-13 06:01:25
Reference,1000000,3.5865261240,3.5856282280,0.0008978960,2025-11-13 06:01:25
Reference,1000000,3.6092309170,3.6083372810,0.0008936360,2025-11-13 06:01:25
Reference,1000000,3.6523912570,3.6515016700,0.0008895870,2025-11-13 06:01:25
Reference,1000000,3.6436024240,3.6426804070,0.0009220170,2025-11-13 06:01:25
Reference,1000000,3.6564823270,3.6556058310,0.0008764960,2025-11-13 06:01:25
Reference,1000000,3.6043217920,3.6034182160,0.0009035760,2025-11-13 06:01:25
Reference,1000000,3.7003380710,3.6994414440,0.0008966270,2025-11-13 06:01:25
Reference,1000000,3.7354349920,3.7345341360,0.0009008560,2025-11-13 06:01:25
Reference,1000000,3.7720445150,3.7711387190,0.0009057960,2025-11-13 06:01:25
Reference,1000000,3.7369217030,3.7360393170,0.0008823860,2025-11-13 06:01:25
Reference,1000000,3.7577606830,3.7568633270,0.0008973560,2025-11-13 06:01:25
Reference,1000000,3.7374302460,3.7365406200,0.0008896260,2025-11-13 06:01:25
Reference,10000000,16.2052698050,16.1964827800,0.0087870250,2025-11-13 06:01:25
Reference,10000000,16.1633407470,16.1545301720,0.0088105750,2025-11-13 06:01:25
Reference,10000000,16.1579485990,16.1491276650,0.0088209340,2025-11-13 06:01:25
Reference,10000000,16.1535267870,16.1447282630,0.0087985240,2025-11-13 06:01:25
Reference,10000000,16.1366545520,16.1278493010,0.0088052510,2025-11-13 06:01:25
Reference,10000000,16.0905444010,16.0817538500,0.0087905510,2025-11-13 06:01:25
Reference,10000000,16.0932581600,16.0843785290,0.0088796310,2025-11-13 06:01:25
Reference,10000000,16.0643559210,16.0555648610,0.0087910600,2025-11-13 06:01:25
Reference,10000000,16.0729982200,16.0641469190,0.0088513010,2025-11-13 06:01:25
Reference,10000000,16.0679498960,16.0591559660,0.0087939300,2025-11-13 06:01:25
Reference,10000000,16.0660420720,16.0572426920,0.0087993800,2025-11-13 06:01:25
Reference,10000000,16.0597157510,16.0509307010,0.0087850500,2025-11-13 06:01:25
Reference,10000000,16.0206998520,16.0118795780,0.0088202740,2025-11-13 06:01:25
Reference,10000000,16.0256894780,16.0167819730,0.0089075050,2025-11-13 06:01:25
Reference,10000000,16.0012498510,15.9923375260,0.0089123250,2025-11-13 06:01:25
Reference,10000000,15.9991093760,15.9902390910,0.0088702850,2025-11-13 06:01:25
Reference,10000000,15.9939907980,15.9850418230,0.0089489750,2025-11-13 06:01:25
Reference,10000000,15.9969025600,15.9880847960,0.0088177640,2025-11-13 06:01:25
Reference,10000000,15.9997010090,15.9908806350,0.0088203740,2025-11-13 06:01:25
Reference,10000000,15.9552546880,15.9464357240,0.0088189640,2025-11-13 06:01:25
Reference,10000000,15.9901570300,15.9813543070,0.0088027230,2025-11-13 06:01:25
Reference,10000000,16.0279245550,16.0190534400,0.0088711150,2025-11-13 06:01:25
Reference,10000000,15.9786258970,15.9698287630,0.0087971340,2025-11-13 06:01:25
Reference,10000000,15.9624066100,15.9536074560,0.0087991540,2025-11-13 06:01:25
Reference,10000000,15.9818151690,15.9730097860,0.0088053830,2025-11-13 06:01:25
Reference,10000000,16.0170628650,16.0082256910,0.0088371740,2025-11-13 06:01:25
Reference,10000000,16.0050844290,15.9963132650,0.0087711640,2025-11-13 06:01:25
Reference,10000000,15.9613515220,15.9525688180,0.0087827040,2025-11-13 06:01:25
Reference,10000000,16.0251741240,16.0163667400,0.0088073840,2025-11-13 06:01:25
Reference,10000000,15.9825513450,15.9737291510,0.0088221940,2025-11-13 06:01:25
Reference,10000000,15.9821932920,15.9734270890,0.0087662030,2025-11-13 06:01:25
Reference,10000000,16.0339327980,16.0251378540,0.0087949440,2025-11-13 06:01:25
Reference,10000000,16.0257541720,16.0169322180,0.0088219540,2025-11-13 06:01:25
Reference,10000000,16.0374104130,16.0285967890,0.0088136240,2025-11-13 06:01:25
Reference,10000000,16.0306887640,16.0218682900,0.0088204740,2025-11-13 06:01:25
Reference,10000000,16.0552602520,16.0464503380,0.0088099140,2025-11-13 06:01:25
Reference,10000000,16.1003869490,16.0915601650,0.0088267840,2025-11-13 06:01:25
Reference,10000000,16.0725359020,16.0637213080,0.0088145940,2025-11-13 06:01:25
Reference,10000000,16.0891334580,16.0803369840,0.0087964740,2025-11-13 06:01:25
Reference,10000000,16.1211235390,16.1123368250,0.0087867140,2025-11-13 06:01:25
Reference,10000000,16.1174434330,16.1086476590,0.0087957740,2025-11-13 06:01:25
Reference,10000000,16.1462571710,16.1374363580,0.0088208130,2025-11-13 06:01:25
Reference,10000000,16.1884399520,16.1796121980,0.0088277540,2025-11-13 06:01:25
Reference,10000000,16.2227289260,16.2139206120,0.0088083140,2025-11-13 06:01:25
Reference,10000000,16.1695885700,16.1607496460,0.0088389240,2025-11-13 06:01:25
Reference,10000000,16.1651132980,16.1563228650,0.0087904330,2025-11-13 06:01:25
Reference,10000000,16.2280772540,16.2192332000,0.0088440540,2025-11-13 06:01:25
Reference,10000000,16.2429055320,16.2340936580,0.0088118740,2025-11-13 06:01:25
Reference,10000000,16.2404142330,16.2316133890,0.0088008440,2025-11-13 06:01:25
Reference,10000000,16.2507959690,16.2420145160,0.0087814530,2025-11-13 06:01:25
Reference,10000000,16.2493833780,16.2405209840,0.0088623940,2025-11-13 06:01:25
Reference,10000000,16.2654846750,16.2566407710,0.0088439040,2025-11-13 06:01:25
Reference,10000000,16.2432503000,16.2344493960,0.0088009040,2025-11-13 06:01:25
Reference,10000000,16.2588167060,16.2500191630,0.0087975430,2025-11-13 06:01:25
Reference,10000000,16.2397839890,16.2309868250,0.0087971640,2025-11-13 06:01:25
Reference,10000000,16.2611328830,16.2523188790,0.0088140040,2025-11-13 06:01:25
Reference,10000000,16.2614177260,16.2525929620,0.0088247640,2025-11-13 06:01:25
Reference,10000000,16.2344480900,16.2256444060,0.0088036840,2025-11-13 06:01:25
Reference,10000000,16.2248662310,16.2160788370,0.0087873940,2025-11-13 06:01:25
Reference,10000000,16.2470773810,16.2382883080,0.0087890730,2025-11-13 06:01:25
